"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[YRACURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"35595","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Digital Choice 8","0.1710","0.1680","0.1670","","False","False","1","Fixed","100","8","20 por cada mes restante","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Asegura un plan de electricidad 100% renovable. | Ten tranquilidad con nuestra promesa de 30 días de energía sin complicaciones. | ¡Disfruta precios justos sin cargos ocultos! | Con servicio al cliente disponible en Texas los 7 días de la semana. | Ahorra en tu factura con las recompensas Rhythm. | ¡Llámanos al 1-877-649-0441 y regístrate hoy!","https://cdn.gotrhythm.com/rhythm-tos-es-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_es.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/18477/?locale=es","https://gotrhythm.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=DC8","","(877) 649-0441","FALSE","FALSE","Spanish","3"
"35600","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Digital Choice 4","0.1380","0.1350","0.1330","","False","False","1","Fixed","100","4","20 / remaining month","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!","https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_en.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/18393/?locale=en","https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=DC4","","(877) 649-0441","FALSE","FALSE","English","3"
"35601","TEXAS-NEW MEXICO POWER COMPANY","RHYTHM","Digital Choice 4","0.1380","0.1350","0.1330","","False","False","1","Fixed","100","4","20 por cada mes restante","https://gotrhythm.com?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Asegura un plan de electricidad 100% renovable. | Ten tranquilidad con nuestra promesa de 30 días de energía sin complicaciones. | ¡Disfruta precios justos sin cargos ocultos! | Con servicio al cliente disponible en Texas los 7 días de la semana. | Ahorra en tu factura con las recompensas Rhythm. | ¡Llámanos al 1-877-649-0441 y regístrate hoy!","https://cdn.gotrhythm.com/rhythm-tos-es-version-8.pdf","https://cdn.gotrhythm.com/RhythmYRAC_es.pdf","False","","https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/18393/?locale=es","https://gotrhythm.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=DC4","","(877) 649-0441","FALSE","FALSE","Spanish","3"
"35606","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","No Bull 4","0.1380","0.1350","0.1330","","False","False","1","Fixed","100","4","20 / remaining month","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!","https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_en.pdf","False","","https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18287/?locale=en","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=NB4","","(888) 512-0330","FALSE","FALSE","English","3"
"35607","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","No Bull 4","0.1380","0.1350","0.1330","","False","False","1","Fixed","100","4","20 por cada mes restante","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Planes de tarifa fija, sencillos y sin tonterías, diseñados por Texanos para Texanos. ¡Llámenos al 1-888-512-0330 y regístrese hoy mismo!","https://cdn.energytexas.com/energy-texas-tos-es-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_es.pdf","False","","https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18287/?locale=es","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=NB4","","(888) 512-0330","FALSE","FALSE","Spanish","3"
"35612","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","No Bull 8","0.1710","0.1680","0.1670","","False","False","1","Fixed","100","8","20 / remaining month","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!","https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_en.pdf","False","","https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18467/?locale=en","https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=NB8","","(888) 512-0330","FALSE","FALSE","English","3"
"35613","TEXAS-NEW MEXICO POWER COMPANY","Energy Texas","No Bull 8","0.1710","0.1680","0.1670","","False","False","1","Fixed","100","8","20 por cada mes restante","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_medium=state-shopping","Planes de tarifa fija, sencillos y sin tonterías, diseñados por Texanos para Texanos. ¡Llámenos al 1-888-512-0330 y regístrese hoy mismo!","https://cdn.energytexas.com/energy-texas-tos-es-version-1.pdf","https://cdn.energytexas.com/EnergyTexasYRAC_es.pdf","False","","https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18467/?locale=es","https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=tnmp&utm_medium=state-shopping&utm_term=NB8","","(888) 512-0330","FALSE","FALSE","Spanish","3"
"35660","TEXAS-NEW MEXICO POWER COMPANY","AE TEXAS","Smart Secure 6","0.1530","0.1450","0.1410","","False","False","1","Fixed","35","6","20/month remaining","https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1","Experience peace of mind with our Smarter Secure plan, offering a fixed energy rate and transparent TDU charges passed through with NO MARKUP. No hidden fees, minimum usage, or gimmicks.","https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/TOS.pdf","https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/YRAC.pdf","False","","https://enroll.aetexasco.com/EmailHTML/efl.aspx?RateID=1919&BrandID=1&PromoCodeID=114","https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1","","(855) 478-4998","TRUE","FALSE","English","2"
"35661","TEXAS-NEW MEXICO POWER COMPANY","AE TEXAS","Smart Secure 6","0.1530","0.1450","0.1410","","False","False","1","Fixed","35","6","20/month remaining","https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1","Experimente la tranquilidad con nuestro plan Smarter Secure, que ofrece una tarifa de energía fija y cargos TDU transparentes sin margen de beneficio. Sin tarifas ocultas, uso mínimo ni trucos.","https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/ESP/TOS.pdf","https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/esp/YRAC.pdf","False","","https://enroll.aetexasco.com/EmailHTML/efl_SPA.aspx?RateID=1919&BrandID=1&PromoCodeID=114","https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1","","(855) 478-4998","TRUE","FALSE","Spanish","2"
"35679","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy","Octo Green 10","0.2110","0.2030","0.1990","","False","False","1","Fixed","100","10","150.00","https://octopusenergy.com/affiliate/ptc","Unlock our 10-month fixed-rate plan with 100% renewable electricity. Enjoy price stability and a shorter commitment.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","https://assets.octopusenergy.com/x/5926b3a49f/yrac-en.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=439&service-provider=TNMP&load-zone=LZ_WEST&lang=en","https://octopusenergy.com/affiliate/ptc","","(833) 628-6888","TRUE","FALSE","English","3"
"35680","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy","Octo Green 10","0.2110","0.2030","0.1990","","False","False","1","Fixed","100","10","150.00","https://octopusenergy.com/es/affiliate/ptc","Desbloquea nuestro plan de tarifa fija de 10 meses con electricidad 100 % renovable. Disfruta de estabilidad de precios y un compromiso de permanencia más corto.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-es.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","https://assets.octopusenergy.com/x/5926b3a49f/yrac-es.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=439&service-provider=TNMP&load-zone=LZ_WEST&lang=es","https://octopusenergy.com/es/affiliate/ptc","","(833) 628-6888","TRUE","FALSE","Spanish","3"
"35671","TEXAS-NEW MEXICO POWER COMPANY","CHARIOT ENERGY","Bright Nights 18","0.1660","0.1480","0.1390","","False","True","1","Fixed","100","18","15 per remaining month","https://chariotenergy.com/","Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up.","https://signup.chariotenergy.com//Home/TOS?productId=41636","https://signup.chariotenergy.com//Home/YRAC?productId=41636","False","","https://signup.chariotenergy.com//Home/EFl?productId=41636","https://signup.chariotenergy.com//Home/index?ProductCode=RRT18001320&Promo=GqAtunAVIGY=","","(855) 524-2746","FALSE","FALSE","English","1"
"35672","TEXAS-NEW MEXICO POWER COMPANY","CHARIOT ENERGY","Bright Nights 18","0.1660","0.1480","0.1390","","False","True","1","Fixed","100","18","15 por mes restante","https://chariotenergy.com/","Regístrese hoy y reciba 100% energía renovable y limpia sin remordimientos a precios competitivos en comparación con la energía tradicional. Estamos comprometidos a proporcionar a nuestros clientes transparencia, simplicidad y energía limpia respaldados por una experiencia de cliente de clase mundial..• Este producto requiere la configuración de Autopago y Facturación Electrónica.","https://signup.chariotenergy.com//Home/TOS?productId=41636&ver=spanish","https://signup.chariotenergy.com//Home/YRAC?productId=41636&ver=spanish","False","","https://signup.chariotenergy.com//Home/EFl?productId=41636&ver=spanish","https://signup.chariotenergy.com//Home/index?ProductCode=RRT18001320&Promo=GqAtunAVIGY=","","(855) 524-2746","FALSE","FALSE","Spanish","1"
"35691","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy","Octopus Lite 12","0.3030","0.1700","0.2290","A 12-month fixed-rate plan with no base charges and 100% renewable energy. Get a $125 usage credit each month your usage is 1,000 kWh or more.","False","False","1","Fixed","100","12","150.00","https://octopusenergy.com/affiliate/ptc","A simple 12-month fixed-rate plan designed for lighter energy users. Use 1,000 kWh or more in a billing cycle and you’ll automatically get a $100 usage credit toward your bill. No base charges, 100% renewable power, and transparent pricing. Early termination fee applies.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","https://assets.octopusenergy.com/x/5926b3a49f/yrac-en.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=406&service-provider=TNMP&load-zone=LZ_WEST&lang=en","https://octopusenergy.com/affiliate/ptc","","(833) 628-6888","TRUE","TRUE","English","3"
"35693","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy","Octopus Lite 12","0.3030","0.1700","0.2290","Un plan de tarifa fija por 12 meses sin cargos base y con 100% energía renovable. Recibe un crédito de $125 cada mes que tu consumo sea de 1,000 kWh o más.","False","False","1","Fixed","100","12","150.00","https://octopusenergy.com/es/affiliate/ptc","Un plan sencillo de tarifa fija por 12 meses, diseñado para quienes usan menos energía. Si consumes 1,000 kWh o más en tu ciclo de facturación, recibirás automáticamente un crédito de $100 en tu factura. Sin cargos base, 100% energía renovable y precios transparentes. Se aplica una tarifa por cancelación anticipada.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-es.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","https://assets.octopusenergy.com/x/5926b3a49f/yrac-es.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=406&service-provider=TNMP&load-zone=LZ_WEST&lang=es","https://octopusenergy.com/es/affiliate/ptc","","(833) 628-6888","TRUE","TRUE","Spanish","3"
"35709","TEXAS-NEW MEXICO POWER COMPANY","BKV Energy","Daisy 5","0.1470","0.1400","0.1360","","False","False","1","Fixed","29","5","20/remaining month.","www.bkvenergy.com","Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!","https://enroll.bkvenergy.com/Home/TOS?productId=124920","https://enroll.bkvenergy.com/Home/YRAC?productId=124920","False","","https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085566&promo=&term=5","https://enroll.bkvenergy.com/?promo=PTCALL0001","","(855) 258-4797","TRUE","FALSE","English","2"
"35710","TEXAS-NEW MEXICO POWER COMPANY","BKV Energy","Daisy 5","0.1470","0.1400","0.1360","","False","False","1","Fixed","29","5","20/por cada mes restante","www.bkvenergy.com","Esta oferta es exclusiva para nuevos clientes que se inscriban a través del sitio web Power to Choose.","https://enroll.bkvenergy.com/Home/TOS?productId=124920&ver=spanish","https://enroll.bkvenergy.com/Home/YRAC?productId=124920&ver=spanish","False","","https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085566&promo=&term=5&ver=spanish","https://enroll.bkvenergy.com/?promo=PTCALL0001","","(855) 258-4797","TRUE","FALSE","Spanish","2"
"35731","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy LLC","Octo Simple 6","0.2070","0.1990","0.1950","","False","False","1","Fixed","100","6","150.00","https://octopusenergy.com/es/affiliate/ptc","Fija una tarifa de electricidad simple y estable durante seis meses. Con este plan fijo a corto plazo, te proteges de las fluctuaciones de precio y sin cargos ocultos ni sorpresas en tu factura. Energía 100 % renovable incluida, con el respaldo del galardonado servicio al cliente de Octopus Energy.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-es.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","https://assets.octopusenergy.com/x/5926b3a49f/yrac-es.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=505&service-provider=TNMP&load-zone=LZ_WEST&lang=es","https://octopusenergy.com/es/affiliate/ptc","","(833) 628-6888","TRUE","FALSE","Spanish","3"
"35737","TEXAS-NEW MEXICO POWER COMPANY","Octopus Energy LLC","Octo Simple 8","0.2120","0.2040","0.2000","","False","False","1","Fixed","100","8","150.00","https://octopusenergy.com/affiliate/ptc","Lock in a fixed electricity rate for 8 months with 100% renewable power. Enjoy stability through the seasons with no hidden fees or surprises on your bill — backed by Octopus Energy’s award-winning customer service.","https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","https://assets.octopusenergy.com/x/5926b3a49f/yrac-en.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..","False","","https://octopusenergy.com/efl?id=473&service-provider=TNMP&load-zone=LZ_WEST&lang=en","https://octopusenergy.com/affiliate/ptc","","(833) 628-6888","TRUE","FALSE","English","3"
